biasedmf_40_0.001_0.05	1.1894	1.4707	0.9717	0.6561	0.8242	1.3421	2.0857	2.8969	1.3847	0.6481	1.0760	2.5475
pmf_80_0.01_0.01	1.0463	1.1623	0.9083	0.7994	1.0228	1.4080	1.8463	2.3052	1.2975	0.9616	1.6291	3.0928
pmf_80_0.01_0.001	1.1243	1.2512	1.0117	0.8644	1.0106	1.3155	2.1397	2.6931	1.5978	1.1042	1.6154	2.9684
biasedmf_20_0.005_0.001	1.2304	1.3613	1.1202	0.9849	1.0875	1.3049	2.5850	3.2749	1.9308	1.3754	1.8498	3.1548
pmf_80_0.05_0.01	0.9542	1.0360	0.7891	0.7688	1.0832	1.5637	1.5370	1.8489	0.9892	0.8861	1.7523	3.4426
biasedmf_20_0.05_0.001	1.3605	1.4487	1.3013	1.1748	1.2499	1.4161	3.2379	4.0052	2.5375	1.8549	2.3899	3.8987
biasedmf_320_0.05_0.1	1.1695	1.4691	0.9207	0.5996	0.8222	1.3997	1.9666	2.7689	1.2295	0.5458	1.0582	2.6149
pmf_20_0.001_0.01	1.1274	1.3224	0.9657	0.7517	0.9102	1.2823	2.0215	2.6579	1.4500	0.8559	1.3097	2.6061
biasedmf_320_0.01_0.001	1.1543	1.3629	0.9794	0.7628	0.9191	1.2884	2.1095	2.8039	1.4750	0.8697	1.3371	2.6575
pmf_20_0.005_0.05	1.0325	1.1225	0.9140	0.8360	1.0438	1.3806	1.8471	2.2637	1.3163	1.0483	1.7234	3.0844
pmf_80_0.05_0.005	0.9982	1.0916	0.8474	0.7919	1.0642	1.5035	1.6853	2.0569	1.1378	0.9378	1.7270	3.3187
biasedmf_40_0.05_0.001	1.2367	1.4043	1.0970	0.9272	1.0430	1.3174	2.5225	3.2546	1.8496	1.2428	1.7123	2.9741
pmf_20_0.005_0.01	1.1466	1.2332	1.0581	0.9635	1.1079	1.3219	2.3033	2.8321	1.7317	1.3361	1.9302	3.1662
biasedmf_40_0.01_0.001	1.2099	1.3782	1.0747	0.8964	1.0053	1.2797	2.4215	3.1324	1.7702	1.1766	1.6174	2.8974
pmf_80_0.05_0.05	0.8770	0.9292	0.6960	0.7431	1.1359	1.6391	1.2973	1.4872	0.7736	0.8322	1.8509	3.6217
biasedmf_320_0.05_0.001	1.1612	1.3842	0.9737	0.7427	0.9064	1.3138	2.1085	2.8236	1.4545	0.8306	1.3141	2.6850
biasedmf_160_0.001_0.001	1.1553	1.4055	0.9510	0.6833	0.8651	1.2937	2.0237	2.7626	1.3588	0.7088	1.1882	2.5187
biasedmf_80_0.005_0.01	1.1742	1.3841	1.0049	0.7796	0.9229	1.2814	2.1900	2.9097	1.5471	0.9046	1.3667	2.6776
biasedmf_320_0.01_0.05	1.1614	1.4400	0.9291	0.6334	0.8413	1.3673	1.9850	2.7577	1.2781	0.6105	1.1156	2.6014
pmf_160_0.005_0.001	1.1177	1.2557	0.9982	0.8436	0.9772	1.2921	2.0976	2.6624	1.5593	1.0526	1.5135	2.8556
biasedmf_320_0.001_0.005	1.1545	1.4069	0.9483	0.6779	0.8605	1.3007	2.0164	2.7576	1.3498	0.6980	1.1747	2.5154
biasedmf_20_0.005_0.1	1.1623	1.4094	0.9613	0.6949	0.8640	1.3305	2.0644	2.8115	1.3915	0.7330	1.1995	2.6324
pmf_40_0.005_0.1	0.9445	1.0363	0.7928	0.7373	1.0203	1.4718	1.5079	1.8364	1.0020	0.8283	1.5996	3.1322
biasedmf_320_0.005_0.001	1.1524	1.3580	0.9784	0.7661	0.9242	1.2881	2.1062	2.7938	1.4745	0.8773	1.3488	2.6702
biasedmf_40_0.001_0.005	1.1621	1.4152	0.9600	0.6832	0.8565	1.2975	2.0457	2.7965	1.3798	0.7088	1.1698	2.5266
pmf_40_0.001_0.001	1.1322	1.3160	0.9803	0.7789	0.9281	1.2650	2.0622	2.6888	1.5005	0.9115	1.3645	2.6377
biasedmf_320_0.005_0.01	1.1597	1.3853	0.9733	0.7358	0.8978	1.2967	2.0959	2.8162	1.4465	0.8119	1.2776	2.6126
biasedmf_20_0.001_0.05	1.1900	1.4715	0.9721	0.6563	0.8244	1.3426	2.0876	2.8997	1.3861	0.6484	1.0765	2.5476
biasedmf_40_0.005_0.1	1.1587	1.4158	0.9467	0.6754	0.8499	1.3374	2.0205	2.7699	1.3426	0.6896	1.1638	2.5662
pmf_40_0.05_0.005	1.0726	1.1452	0.9498	0.9158	1.1203	1.5096	2.0130	2.4342	1.4181	1.2197	1.9335	3.6251
biasedmf_320_0.001_0.05	1.1851	1.4647	0.9682	0.6546	0.8251	1.3373	2.0724	2.8768	1.3758	0.6458	1.0769	2.5352
biasedmf_40_0.05_0.1	1.1754	1.4503	0.9441	0.6569	0.8626	1.3785	2.0532	2.8417	1.3261	0.6574	1.1803	2.6599
biasedmf_20_0.05_0.005	1.3318	1.4506	1.2365	1.1021	1.1986	1.4017	3.0399	3.8169	2.3038	1.6680	2.2160	3.7178
pmf_160_0.005_0.05	0.9755	1.0881	0.8152	0.7347	1.0094	1.4464	1.5862	1.9700	1.0531	0.8219	1.5703	3.0683
pmf_160_0.001_0.1	1.1068	1.3343	0.8826	0.6719	0.9233	1.4339	1.8612	2.5004	1.2049	0.6819	1.3002	2.9013
pmf_160_0.05_0.005	0.9792	1.0793	0.8178	0.7613	1.0519	1.4962	1.6080	1.9703	1.0655	0.8739	1.6759	3.2482
biasedmf_20_0.01_0.005	1.2614	1.3908	1.1573	1.0224	1.1045	1.3064	2.7221	3.4451	2.0497	1.4709	1.9051	3.2130
biasedmf_20_0.001_0.01	1.1675	1.4242	0.9647	0.6807	0.8504	1.3049	2.0588	2.8211	1.3880	0.7025	1.1552	2.5251
biasedmf_320_0.005_0.005	1.1575	1.3739	0.9776	0.7510	0.9094	1.2913	2.1058	2.8131	1.4647	0.8440	1.3097	2.6330
biasedmf_20_0.001_0.001	1.1631	1.4132	0.9619	0.6891	0.8658	1.3052	2.0566	2.8045	1.3874	0.7218	1.1993	2.5726
pmf_160_0.05_0.01	0.9349	1.0238	0.7593	0.7354	1.0731	1.5541	1.4582	1.7586	0.9185	0.8190	1.7106	3.3655
biasedmf_160_0.001_0.05	1.1870	1.4674	0.9698	0.6551	0.8246	1.3390	2.0781	2.8855	1.3798	0.6466	1.0761	2.5377
pmf_80_0.001_0.001	1.1280	1.3077	0.9789	0.7817	0.9285	1.2693	2.0508	2.6672	1.4968	0.9163	1.3671	2.6395
pmf_160_0.005_0.01	1.0615	1.1949	0.9205	0.7893	0.9886	1.3571	1.8809	2.3800	1.3333	0.9358	1.5361	2.9362
pmf_160_0.01_0.05	0.9337	1.0289	0.7597	0.7225	1.0503	1.5245	1.4516	1.7661	0.9159	0.7938	1.6515	3.2613
pmf_20_0.005_0.001	1.2103	1.2971	1.1363	1.0288	1.1431	1.3048	2.5647	3.1545	1.9815	1.4895	2.0335	3.2705
biasedmf_160_0.01_0.05	1.1616	1.4362	0.9313	0.6430	0.8479	1.3621	1.9965	2.7673	1.2884	0.6275	1.1369	2.6064
pmf_80_0.01_0.1	0.8980	0.9761	0.7215	0.7164	1.0676	1.5706	1.3498	1.6053	0.8309	0.7821	1.6882	3.3745
biasedmf_320_0.05_0.01	1.1645	1.4431	0.9297	0.6359	0.8520	1.3799	1.9989	2.7750	1.2816	0.6181	1.1369	2.6586
biasedmf_80_0.001_0.1	1.1928	1.4880	0.9616	0.6317	0.8170	1.3707	2.0700	2.8994	1.3455	0.6013	1.0513	2.5750
biasedmf_20_0.005_0.01	1.2180	1.3706	1.0978	0.9324	1.0315	1.2694	2.4951	3.2046	1.8499	1.2553	1.6857	2.9243
pmf_40_0.001_0.005	1.1265	1.3135	0.9720	0.7655	0.9201	1.2681	2.0333	2.6586	1.4733	0.8828	1.3391	2.6085
biasedmf_80_0.001_0.05	1.1886	1.4697	0.9709	0.6557	0.8245	1.3412	2.0833	2.8935	1.3830	0.6475	1.0762	2.5431
pmf_40_0.001_0.05	1.1130	1.3293	0.9175	0.6963	0.9054	1.3578	1.9129	2.5525	1.3010	0.7350	1.2685	2.7217
pmf_80_0.01_0.05	0.9451	1.0373	0.7798	0.7366	1.0522	1.5264	1.4989	1.8202	0.9643	0.8262	1.6718	3.3073
pmf_20_0.001_0.05	1.1203	1.3415	0.9213	0.6951	0.9042	1.3612	1.9311	2.5841	1.3095	0.7327	1.2629	2.7276
biasedmf_160_0.005_0.05	1.1592	1.4131	0.9491	0.6817	0.8612	1.3262	2.0326	2.7811	1.3551	0.7011	1.1839	2.5762
biasedmf_160_0.001_0.1	1.1928	1.4880	0.9616	0.6317	0.8170	1.3706	2.0699	2.8992	1.3454	0.6013	1.0512	2.5749
biasedmf_80_0.005_0.001	1.1704	1.3596	1.0146	0.8145	0.9527	1.2774	2.2124	2.8996	1.5880	0.9821	1.4460	2.7456
pmf_160_0.001_0.05	1.0983	1.3032	0.9097	0.7009	0.9103	1.3539	1.8787	2.4904	1.2854	0.7442	1.2852	2.7166
biasedmf_160_0.005_0.005	1.1612	1.3711	0.9869	0.7684	0.9179	1.2858	2.1389	2.8448	1.4998	0.8814	1.3398	2.6592
pmf_320_0.01_0.001	1.1029	1.2401	0.9760	0.8274	0.9849	1.3141	2.0311	2.5751	1.4925	1.0147	1.5322	2.8511
pmf_160_0.001_0.001	1.1212	1.2965	0.9748	0.7821	0.9318	1.2617	2.0335	2.6394	1.4868	0.9159	1.3732	2.6154
biasedmf_320_0.005_0.1	1.1557	1.4300	0.9302	0.6349	0.8324	1.3540	1.9709	2.7307	1.2831	0.6149	1.1051	2.5587
biasedmf_160_0.005_0.001	1.1566	1.3555	0.9885	0.7860	0.9320	1.2814	2.1421	2.8285	1.5126	0.9180	1.3778	2.6996
pmf_80_0.005_0.01	1.0784	1.2081	0.9456	0.8103	1.0027	1.3548	1.9528	2.4646	1.4018	0.9850	1.5846	2.9673
pmf_80_0.001_0.1	1.1128	1.3442	0.8859	0.6719	0.9233	1.4360	1.8769	2.5268	1.2119	0.6816	1.3000	2.9081
biasedmf_160_0.01_0.01	1.1646	1.3983	0.9709	0.7264	0.8925	1.3085	2.1038	2.8399	1.4387	0.7934	1.2672	2.6377
pmf_80_0.005_0.001	1.1356	1.2686	1.0228	0.8690	0.9988	1.2952	2.1729	2.7477	1.6298	1.1087	1.5809	2.8964
pmf_20_0.05_0.005	1.2471	1.2759	1.1834	1.1652	1.3086	1.5677	2.8251	3.3645	2.1498	1.8338	2.5424	4.3697
pmf_80_0.005_0.1	0.9373	1.0325	0.7780	0.7240	1.0190	1.4866	1.4751	1.8005	0.9628	0.7995	1.5908	3.1459
pmf_160_0.005_0.1	0.9305	1.0272	0.7650	0.7173	1.0210	1.4867	1.4486	1.7692	0.9327	0.7834	1.5894	3.1304
pmf_20_0.01_0.05	1.0205	1.0838	0.9089	0.8690	1.0933	1.4527	1.8289	2.1854	1.3045	1.1184	1.8557	3.3833
biasedmf_160_0.005_0.1	1.1548	1.4252	0.9314	0.6437	0.8367	1.3455	1.9765	2.7333	1.2895	0.6294	1.1187	2.5499
biasedmf_80_0.01_0.001	1.1732	1.3655	1.0164	0.8112	0.9483	1.2786	2.2198	2.9149	1.5917	0.9772	1.4355	2.7392
biasedmf_160_0.05_0.1	1.1694	1.4682	0.9211	0.6015	0.8227	1.3983	1.9680	2.7693	1.2317	0.5492	1.0600	2.6144
pmf_20_0.01_0.1	0.9371	1.0013	0.7929	0.7845	1.0724	1.5116	1.5175	1.7995	1.0023	0.9277	1.7474	3.3507
pmf_40_0.001_0.01	1.1210	1.3113	0.9618	0.7531	0.9156	1.2782	2.0046	2.6280	1.4417	0.8559	1.3226	2.6084
pmf_160_0.01_0.1	0.8928	0.9734	0.7101	0.7087	1.0687	1.5713	1.3273	1.5809	0.8051	0.7643	1.6839	3.3520
biasedmf_80_0.01_0.01	1.1765	1.3996	0.9953	0.7573	0.9114	1.2976	2.1721	2.9089	1.5120	0.8562	1.3311	2.6824
biasedmf_40_0.001_0.001	1.1608	1.4115	0.9588	0.6870	0.8630	1.2972	2.0452	2.7904	1.3794	0.7176	1.1876	2.5457
biasedmf_80_0.01_0.05	1.1682	1.4343	0.9471	0.6647	0.8569	1.3653	2.0428	2.8126	1.3420	0.6684	1.1700	2.6687
biasedmf_320_0.01_0.1	1.1600	1.4517	0.9177	0.6042	0.8248	1.3872	1.9487	2.7303	1.2312	0.5569	1.0718	2.5965
biasedmf_20_0.05_0.05	1.2234	1.4215	1.0575	0.8463	1.0029	1.3702	2.4096	3.1675	1.7064	1.0602	1.6010	3.0044
biasedmf_160_0.005_0.01	1.1627	1.3821	0.9816	0.7513	0.9064	1.2917	2.1256	2.8441	1.4780	0.8455	1.3084	2.6380
biasedmf_160_0.001_0.005	1.1565	1.4088	0.9523	0.6800	0.8588	1.2956	2.0251	2.7689	1.3603	0.7021	1.1728	2.5046
biasedmf_20_0.01_0.1	1.1709	1.4171	0.9642	0.7055	0.8885	1.3578	2.1008	2.8576	1.4052	0.7540	1.2513	2.7319
biasedmf_160_0.05_0.005	1.1657	1.4206	0.9522	0.6867	0.8707	1.3455	2.0586	2.8154	1.3644	0.7152	1.2068	2.6623
biasedmf_160_0.05_0.001	1.1645	1.3805	0.9842	0.7609	0.9105	1.3075	2.1385	2.8512	1.4887	0.8688	1.3338	2.7040
pmf_40_0.05_0.01	1.0247	1.0869	0.8916	0.8822	1.1311	1.5475	1.8313	2.1779	1.2509	1.1515	1.9691	3.6803
biasedmf_160_0.01_0.001	1.1588	1.3607	0.9895	0.7821	0.9270	1.2830	2.1457	2.8393	1.5130	0.9105	1.3659	2.6878
pmf_40_0.001_0.1	1.1168	1.3511	0.8876	0.6713	0.9230	1.4378	1.8876	2.5455	1.2159	0.6805	1.2993	2.9133
pmf_20_0.05_0.1	0.9270	0.9474	0.8108	0.8434	1.1364	1.5687	1.5272	1.7253	1.0455	1.0560	1.9477	3.6438
biasedmf_40_0.005_0.001	1.1949	1.3654	1.0560	0.8761	0.9956	1.2754	2.3554	3.0518	1.7157	1.1267	1.5753	2.8691
biasedmf_40_0.01_0.005	1.2083	1.3922	1.0608	0.8645	0.9872	1.2873	2.3882	3.1183	1.7253	1.1064	1.5561	2.8539
pmf_160_0.05_0.05	0.8673	0.9257	0.6773	0.7234	1.1266	1.6437	1.2553	1.4431	0.7339	0.7904	1.8105	3.5950
biasedmf_80_0.01_0.1	1.1627	1.4467	0.9258	0.6230	0.8339	1.3887	1.9791	2.7578	1.2636	0.5900	1.1051	2.6452
pmf_160_0.05_0.001	1.0600	1.1738	0.9227	0.8237	1.0321	1.4138	1.9007	2.3670	1.3476	1.0114	1.6644	3.1097
pmf_40_0.01_0.1	0.9092	0.9798	0.7478	0.7376	1.0666	1.5674	1.3991	1.6557	0.8890	0.8305	1.7023	3.4119
pmf_80_0.005_0.005	1.1050	1.2385	0.9795	0.8331	1.0000	1.3260	2.0503	2.5947	1.4993	1.0328	1.5783	2.9211
pmf_320_0.005_0.001	1.1095	1.2507	0.9862	0.8290	0.9672	1.2913	2.0552	2.6141	1.5240	1.0144	1.4865	2.8060
biasedmf_40_0.001_0.1	1.1929	1.4880	0.9616	0.6317	0.8170	1.3707	2.0700	2.8994	1.3455	0.6013	1.0513	2.5750
biasedmf_20_0.01_0.05	1.1962	1.4003	1.0247	0.8139	0.9634	1.3324	2.3039	3.0488	1.6103	0.9898	1.4873	2.8958
pmf_160_0.01_0.001	1.1079	1.2401	0.9865	0.8412	0.9932	1.3131	2.0642	2.6089	1.5251	1.0459	1.5613	2.8964
pmf_40_0.01_0.005	1.1147	1.2119	1.0118	0.9011	1.0716	1.3931	2.1479	2.6470	1.6016	1.1938	1.8010	3.2474
biasedmf_20_0.01_0.001	1.2724	1.3854	1.1774	1.0566	1.1565	1.3357	2.7988	3.5056	2.1194	1.5595	2.0654	3.4184
biasedmf_80_0.05_0.1	1.1707	1.4651	0.9249	0.6116	0.8310	1.4009	1.9858	2.7859	1.2494	0.5678	1.0819	2.6440
biasedmf_80_0.001_0.001	1.1591	1.4095	0.9561	0.6863	0.8652	1.2938	2.0369	2.7792	1.3720	0.7160	1.1914	2.5195
biasedmf_80_0.05_0.001	1.1770	1.3821	1.0091	0.7867	0.9398	1.3112	2.2114	2.9259	1.5652	0.9260	1.4117	2.7784
biasedmf_80_0.01_0.005	1.1770	1.3872	1.0070	0.7822	0.9265	1.2859	2.2013	2.9240	1.5539	0.9115	1.3767	2.6977
pmf_20_0.001_0.001	1.1383	1.3264	0.9836	0.7783	0.9232	1.2745	2.0774	2.7150	1.5074	0.9124	1.3522	2.6525
biasedmf_40_0.01_0.1	1.1637	1.4338	0.9369	0.6537	0.8528	1.3690	2.0143	2.7834	1.3074	0.6484	1.1563	2.6253
biasedmf_320_0.01_0.01	1.1620	1.4014	0.9638	0.7121	0.8842	1.3118	2.0764	2.8138	1.4108	0.7631	1.2382	2.6090
biasedmf_320_0.001_0.1	1.1928	1.4879	0.9615	0.6317	0.8170	1.3706	2.0697	2.8990	1.3453	0.6012	1.0512	2.5749
biasedmf_20_0.001_0.005	1.1643	1.4171	0.9628	0.6850	0.8581	1.3042	2.0558	2.8096	1.3870	0.7125	1.1773	2.5457
pmf_320_0.001_0.001	1.1162	1.2892	0.9703	0.7817	0.9305	1.2665	2.0192	2.6168	1.4773	0.9145	1.3694	2.6298
biasedmf_40_0.005_0.01	1.1931	1.3830	1.0401	0.8363	0.9670	1.2855	2.3137	3.0359	1.6588	1.0376	1.4941	2.8018
