pmf_20_0.005_0.1	0.7987	0.7421	0.5465	0.7023	1.1179	1.8177	1.1005	0.9759	0.4687	0.7446	1.7832	4.3514
pmf_80_0.01_0.005	0.8017	0.7542	0.6160	0.6947	1.0747	1.6539	1.1973	1.1195	0.6255	0.8085	1.8332	4.0882
biasedmf_80_0.05_0.005	0.9012	1.1188	0.6623	0.5666	0.9019	1.5124	1.3458	1.8536	0.7190	0.5602	1.3097	3.1813
biasedmf_20_0.05_0.1	0.9136	1.1568	0.6365	0.5221	0.9327	1.6635	1.3123	1.8429	0.6264	0.4533	1.2875	3.4878
biasedmf_80_0.005_0.005	0.8909	1.0647	0.6760	0.6176	0.9039	1.4689	1.3142	1.7482	0.7400	0.6235	1.2922	3.0997
pmf_40_0.005_0.01	0.8061	0.7650	0.6285	0.7000	1.0511	1.6471	1.1882	1.1478	0.6296	0.7886	1.7141	4.0711
pmf_320_0.05_0.005	0.7828	0.7285	0.5391	0.6640	1.1224	1.7905	1.1276	0.9845	0.4871	0.7386	1.9158	4.4163
biasedmf_40_0.01_0.05	0.9086	1.1407	0.6644	0.5477	0.8994	1.5629	1.3410	1.8840	0.6984	0.5165	1.2527	3.2635
biasedmf_160_0.001_0.01	0.9162	1.1404	0.6404	0.5478	0.9479	1.6820	1.2817	1.7613	0.6403	0.4791	1.2502	3.4765
biasedmf_20_0.005_0.05	0.9038	1.1038	0.6569	0.5943	0.9273	1.5204	1.2971	1.7789	0.6837	0.5590	1.2570	3.0979
pmf_320_0.001_0.1	0.8513	0.9005	0.4933	0.6440	1.1675	1.9055	1.1184	1.1203	0.3999	0.6242	1.7664	4.3629
biasedmf_160_0.01_0.005	0.8909	1.0861	0.6780	0.5871	0.8884	1.4584	1.3367	1.8219	0.7447	0.5967	1.2743	3.0948
biasedmf_320_0.01_0.005	0.8843	1.0824	0.6600	0.5763	0.8877	1.4753	1.3189	1.7973	0.7168	0.5776	1.2757	3.1260
pmf_20_0.05_0.05	0.8151	0.6832	0.5638	0.7780	1.2336	1.9226	1.2170	0.9338	0.5149	0.9317	2.2095	4.8979
pmf_320_0.005_0.005	0.7833	0.7301	0.5788	0.6831	1.0692	1.6932	1.1216	1.0133	0.5430	0.7696	1.7585	4.1303
pmf_40_0.01_0.01	0.8097	0.7582	0.6329	0.6975	1.0814	1.6865	1.2289	1.1620	0.6485	0.8164	1.8418	4.2347
pmf_160_0.05_0.1	0.7750	0.6263	0.4580	0.7335	1.2941	2.0226	1.0716	0.6929	0.3384	0.8125	2.2485	5.0449
biasedmf_80_0.005_0.1	0.9004	1.1311	0.6173	0.5353	0.9343	1.6200	1.2375	1.7187	0.5917	0.4529	1.2295	3.2901
biasedmf_40_0.001_0.01	0.9162	1.1404	0.6404	0.5478	0.9480	1.6821	1.2817	1.7614	0.6403	0.4791	1.2502	3.4767
pmf_40_0.01_0.05	0.7841	0.6881	0.5496	0.7013	1.1622	1.8377	1.1259	0.9204	0.4824	0.7907	1.9838	4.5174
biasedmf_80_0.005_0.05	0.8931	1.1004	0.6382	0.5707	0.9146	1.5437	1.2663	1.7291	0.6491	0.5249	1.2496	3.1922
biasedmf_40_0.05_0.05	0.9071	1.1659	0.6236	0.5048	0.9116	1.6399	1.3045	1.8585	0.6182	0.4408	1.2418	3.4128
pmf_20_0.001_0.005	0.8887	1.0153	0.5545	0.6283	1.0798	1.7840	1.2081	1.4065	0.5092	0.6079	1.5786	3.9722
biasedmf_40_0.01_0.01	0.9139	1.1098	0.7145	0.6131	0.8910	1.4663	1.4256	1.9545	0.8271	0.6533	1.2989	3.1667
biasedmf_40_0.05_0.01	0.9144	1.1476	0.6686	0.5601	0.8991	1.5544	1.3813	1.9410	0.7253	0.5471	1.2793	3.3007
biasedmf_80_0.05_0.05	0.9045	1.1642	0.6182	0.4957	0.9230	1.6317	1.2878	1.8276	0.6057	0.4242	1.2639	3.3890
biasedmf_40_0.05_0.005	0.9174	1.1348	0.6897	0.5879	0.8992	1.5159	1.4139	1.9657	0.7768	0.6025	1.3007	3.2539
biasedmf_320_0.005_0.05	0.8855	1.1021	0.6248	0.5493	0.9045	1.5493	1.2562	1.7352	0.6236	0.4945	1.2367	3.2054
pmf_320_0.05_0.05	0.7724	0.6357	0.4687	0.7204	1.2674	1.9810	1.0799	0.7276	0.3590	0.8039	2.2124	4.9819
biasedmf_160_0.05_0.01	0.8978	1.1403	0.6411	0.5204	0.9001	1.5569	1.3112	1.8486	0.6551	0.4767	1.2638	3.2633
pmf_20_0.01_0.001	0.8869	0.8629	0.7504	0.7921	1.0567	1.5807	1.4629	1.5340	0.9095	1.0068	1.8534	4.0174
pmf_320_0.01_0.01	0.7788	0.7164	0.5585	0.6759	1.0987	1.7452	1.1185	0.9761	0.5094	0.7657	1.8462	4.2854
biasedmf_20_0.05_0.01	0.9441	1.1243	0.7432	0.6511	0.9491	1.5203	1.5234	2.0192	0.9118	0.7302	1.5002	3.3967
pmf_160_0.01_0.01	0.7856	0.7305	0.5725	0.6764	1.0890	1.7363	1.1418	1.0243	0.5434	0.7667	1.8261	4.2789
pmf_80_0.001_0.005	0.8572	0.9401	0.5323	0.6276	1.0988	1.8053	1.1316	1.2152	0.4708	0.6064	1.6151	4.0566
pmf_40_0.05_0.05	0.7794	0.6458	0.4862	0.7276	1.2580	1.9647	1.1113	0.7791	0.3911	0.8355	2.2195	4.9095
pmf_20_0.001_0.1	0.8783	0.9535	0.5097	0.6560	1.1658	1.9041	1.1868	1.2601	0.4267	0.6464	1.7785	4.3620
biasedmf_40_0.005_0.005	0.9023	1.0848	0.6949	0.6217	0.8964	1.4631	1.3625	1.8558	0.7659	0.6335	1.2671	3.1158
pmf_80_0.001_0.01	0.8570	0.9382	0.5301	0.6285	1.1026	1.8111	1.1310	1.2104	0.4667	0.6074	1.6236	4.0737
biasedmf_20_0.01_0.01	0.9446	1.0919	0.7696	0.6965	0.9635	1.4552	1.5391	2.0068	0.9507	0.8052	1.5171	3.2898
pmf_20_0.01_0.01	0.8674	0.8317	0.7112	0.7750	1.0710	1.6327	1.3931	1.4092	0.8120	0.9661	1.8757	4.1332
pmf_160_0.001_0.01	0.8569	0.9398	0.5299	0.6266	1.1008	1.8091	1.1305	1.2136	0.4667	0.6041	1.6179	4.0670
biasedmf_20_0.005_0.005	0.9122	1.0730	0.7066	0.6608	0.9348	1.4371	1.3832	1.8379	0.8050	0.6965	1.3459	3.0351
pmf_20_0.005_0.005	0.8367	0.8242	0.6637	0.7355	1.0192	1.5739	1.2680	1.3084	0.7175	0.8525	1.6754	3.8402
biasedmf_320_0.001_0.01	0.9161	1.1404	0.6404	0.5477	0.9479	1.6820	1.2816	1.7613	0.6402	0.4791	1.2501	3.4763
pmf_160_0.01_0.005	0.7904	0.7430	0.5883	0.6774	1.0739	1.7052	1.1577	1.0651	0.5744	0.7731	1.7924	4.2055
biasedmf_80_0.001_0.01	0.9162	1.1404	0.6404	0.5478	0.9480	1.6821	1.2817	1.7614	0.6403	0.4791	1.2502	3.4766
biasedmf_40_0.001_0.05	0.9189	1.1556	0.6296	0.5313	0.9552	1.7077	1.2760	1.7679	0.6158	0.4510	1.2514	3.5227
pmf_80_0.01_0.01	0.7959	0.7409	0.5987	0.6911	1.0908	1.6870	1.1775	1.0744	0.5895	0.7973	1.8663	4.1593
pmf_320_0.001_0.005	0.8546	0.9404	0.5323	0.6222	1.0903	1.7970	1.1244	1.2131	0.4722	0.5967	1.5925	4.0265
pmf_80_0.01_0.001	0.8073	0.7663	0.6326	0.6987	1.0604	1.6249	1.2175	1.1619	0.6607	0.8215	1.8054	4.0275
biasedmf_20_0.005_0.001	0.9136	1.0702	0.7122	0.6680	0.9369	1.4297	1.3935	1.8451	0.8188	0.7120	1.3569	3.0330
pmf_80_0.05_0.01	0.7879	0.7150	0.5419	0.6824	1.1565	1.8200	1.1419	0.9596	0.4901	0.7766	2.0012	4.5013
biasedmf_20_0.05_0.001	0.9617	1.0971	0.8007	0.7255	0.9863	1.4487	1.6302	2.0863	1.0535	0.8882	1.6369	3.3854
biasedmf_320_0.05_0.1	0.9035	1.1704	0.6018	0.4805	0.9303	1.6701	1.2579	1.7945	0.5653	0.3886	1.2420	3.4313
pmf_20_0.001_0.01	0.8881	1.0123	0.5520	0.6294	1.0840	1.7901	1.2066	1.3989	0.5045	0.6092	1.5881	3.9913
biasedmf_320_0.01_0.001	0.8835	1.0732	0.6675	0.5884	0.8857	1.4587	1.3276	1.7978	0.7364	0.6011	1.2798	3.1077
pmf_20_0.005_0.05	0.8094	0.7726	0.5955	0.7106	1.0634	1.7026	1.1582	1.1045	0.5643	0.7841	1.7156	4.0930
pmf_80_0.05_0.005	0.7999	0.7531	0.5779	0.6765	1.1146	1.7472	1.1794	1.0740	0.5598	0.7754	1.9045	4.3101
biasedmf_40_0.05_0.001	0.9225	1.1130	0.7253	0.6337	0.8973	1.4650	1.4659	1.9973	0.8641	0.6958	1.3322	3.2084
pmf_20_0.005_0.01	0.8325	0.8170	0.6544	0.7314	1.0237	1.5893	1.2518	1.2799	0.6955	0.8424	1.6796	3.8677
biasedmf_40_0.01_0.001	0.9172	1.0974	0.7348	0.6413	0.8900	1.4344	1.4596	1.9787	0.8804	0.7128	1.3186	3.1335
pmf_80_0.05_0.05	0.7752	0.6431	0.4790	0.7165	1.2626	1.9657	1.0878	0.7488	0.3743	0.8067	2.2042	4.9161
biasedmf_320_0.05_0.001	0.8887	1.0885	0.6617	0.5793	0.8924	1.4812	1.3366	1.8215	0.7287	0.5849	1.2903	3.1680
biasedmf_160_0.001_0.001	0.9156	1.1370	0.6430	0.5517	0.9463	1.6760	1.2832	1.7600	0.6462	0.4859	1.2502	3.4659
biasedmf_80_0.005_0.01	0.8909	1.0693	0.6707	0.6113	0.9044	1.4781	1.3076	1.7456	0.7272	0.6102	1.2865	3.1116
biasedmf_320_0.01_0.05	0.8942	1.1369	0.6235	0.5138	0.9087	1.5860	1.2760	1.7957	0.6163	0.4538	1.2510	3.2744
pmf_160_0.005_0.001	0.7913	0.7440	0.5993	0.6843	1.0627	1.6707	1.1478	1.0684	0.5866	0.7691	1.7361	4.0993
biasedmf_320_0.001_0.005	0.9158	1.1385	0.6418	0.5499	0.9470	1.6787	1.2825	1.7606	0.6435	0.4828	1.2501	3.4704
biasedmf_20_0.005_0.1	0.9062	1.1374	0.6237	0.5440	0.9389	1.6109	1.2502	1.7473	0.6023	0.4644	1.2320	3.2101
pmf_40_0.005_0.1	0.7826	0.7005	0.5357	0.6967	1.1393	1.8441	1.0724	0.8941	0.4450	0.7370	1.8350	4.4405
pmf_320_0.005_0.1	0.7726	0.6719	0.5034	0.6982	1.1785	1.8896	1.0508	0.8142	0.3952	0.7459	1.9295	4.5595
biasedmf_320_0.005_0.001	0.8800	1.0653	0.6581	0.5917	0.8895	1.4649	1.3001	1.7585	0.7089	0.5857	1.2608	3.1009
biasedmf_40_0.001_0.005	0.9158	1.1385	0.6418	0.5499	0.9471	1.6787	1.2826	1.7606	0.6436	0.4829	1.2502	3.4707
pmf_40_0.001_0.001	0.8717	0.9758	0.5419	0.6267	1.0894	1.7943	1.1651	1.3013	0.4876	0.6054	1.5969	4.0132
biasedmf_320_0.005_0.01	0.8807	1.0735	0.6500	0.5811	0.8921	1.4829	1.2896	1.7535	0.6883	0.5638	1.2557	3.1218
biasedmf_20_0.001_0.05	0.9189	1.1556	0.6296	0.5313	0.9552	1.7077	1.2760	1.7679	0.6158	0.4510	1.2514	3.5227
biasedmf_40_0.005_0.1	0.9055	1.1367	0.6253	0.5396	0.9356	1.6234	1.2530	1.7469	0.6021	0.4594	1.2339	3.2901
pmf_40_0.05_0.005	0.8169	0.7635	0.6048	0.7016	1.1337	1.7385	1.2469	1.1531	0.6173	0.8306	1.9715	4.3766
biasedmf_320_0.001_0.05	0.9189	1.1556	0.6296	0.5313	0.9552	1.7076	1.2759	1.7679	0.6157	0.4509	1.2513	3.5225
biasedmf_40_0.05_0.1	0.9049	1.1703	0.6066	0.4867	0.9243	1.6708	1.2659	1.8074	0.5733	0.3976	1.2349	3.4349
biasedmf_20_0.05_0.005	0.9513	1.1133	0.7679	0.6801	0.9663	1.4861	1.5664	2.0446	0.9697	0.7920	1.5680	3.3741
pmf_160_0.005_0.05	0.7767	0.7010	0.5441	0.6845	1.1203	1.7904	1.0856	0.9194	0.4734	0.7434	1.8392	4.3471
pmf_160_0.001_0.1	0.8537	0.9001	0.4933	0.6496	1.1748	1.9132	1.1251	1.1221	0.3987	0.6333	1.7872	4.3931
pmf_160_0.05_0.005	0.7971	0.7603	0.5593	0.6673	1.1016	1.7814	1.1576	1.0593	0.5278	0.7465	1.8558	4.3798
biasedmf_20_0.01_0.005	0.9488	1.0865	0.7825	0.7133	0.9698	1.4430	1.5644	2.0237	0.9844	0.8436	1.5387	3.3024
biasedmf_20_0.001_0.01	0.9162	1.1404	0.6404	0.5478	0.9480	1.6821	1.2817	1.7614	0.6403	0.4791	1.2503	3.4767
biasedmf_320_0.005_0.005	0.8803	1.0690	0.6543	0.5868	0.8906	1.4731	1.2952	1.7562	0.6994	0.5755	1.2585	3.1103
pmf_320_0.05_0.01	0.7758	0.6949	0.5105	0.6749	1.1710	1.8581	1.1043	0.8892	0.4353	0.7490	2.0180	4.6113
biasedmf_20_0.001_0.001	0.9156	1.1369	0.6430	0.5517	0.9463	1.6760	1.2833	1.7600	0.6463	0.4860	1.2502	3.4660
pmf_160_0.05_0.01	0.7864	0.7228	0.5256	0.6740	1.1481	1.8501	1.1257	0.9512	0.4681	0.7501	1.9542	4.5756
biasedmf_160_0.001_0.05	0.9189	1.1556	0.6296	0.5313	0.9552	1.7077	1.2759	1.7679	0.6158	0.4510	1.2513	3.5226
pmf_80_0.001_0.001	0.8574	0.9417	0.5340	0.6269	1.0957	1.8007	1.1320	1.2190	0.4742	0.6057	1.6083	4.0431
pmf_160_0.005_0.01	0.7873	0.7341	0.5860	0.6830	1.0753	1.6968	1.1320	1.0336	0.5583	0.7615	1.7589	4.1494
pmf_320_0.001_0.01	0.8544	0.9385	0.5301	0.6229	1.0942	1.8026	1.1238	1.2085	0.4681	0.5975	1.6008	4.0431
pmf_160_0.01_0.05	0.7718	0.6715	0.5072	0.6899	1.1803	1.8925	1.0840	0.8384	0.4200	0.7617	2.0058	4.6594
pmf_20_0.005_0.001	0.8404	0.8301	0.6715	0.7390	1.0159	1.5618	1.2819	1.3326	0.7364	0.8614	1.6724	3.8187
biasedmf_160_0.01_0.05	0.8960	1.1351	0.6348	0.5216	0.9037	1.5733	1.2826	1.8038	0.6300	0.4654	1.2454	3.2522
pmf_80_0.01_0.1	0.7726	0.6442	0.4863	0.7110	1.2440	1.9496	1.0712	0.7601	0.3775	0.7795	2.1365	4.7765
biasedmf_320_0.05_0.01	0.8952	1.1404	0.6286	0.5140	0.9055	1.5644	1.3029	1.8368	0.6423	0.4666	1.2698	3.2712
biasedmf_80_0.001_0.1	0.9228	1.1737	0.6176	0.5126	0.9651	1.7382	1.2711	1.7774	0.5887	0.4200	1.2550	3.5782
biasedmf_20_0.005_0.01	0.9106	1.0766	0.6998	0.6522	0.9325	1.4462	1.3711	1.8296	0.7886	0.6781	1.3326	3.0388
pmf_40_0.001_0.005	0.8713	0.9739	0.5401	0.6275	1.0925	1.7991	1.1643	1.2967	0.4842	0.6062	1.6039	4.0275
biasedmf_80_0.001_0.05	0.9189	1.1556	0.6296	0.5313	0.9552	1.7077	1.2760	1.7679	0.6158	0.4510	1.2514	3.5227
pmf_40_0.001_0.05	0.8682	0.9511	0.5204	0.6380	1.1301	1.8528	1.1577	1.2431	0.4467	0.6195	1.6886	4.1948
pmf_80_0.01_0.05	0.7773	0.6773	0.5241	0.6959	1.1847	1.8518	1.1044	0.8684	0.4454	0.7770	2.0479	4.5385
pmf_20_0.001_0.05	0.8834	0.9870	0.5326	0.6395	1.1187	1.8402	1.1961	1.3380	0.4682	0.6223	1.6680	4.1497
biasedmf_160_0.005_0.05	0.8872	1.1006	0.6347	0.5547	0.9043	1.5331	1.2577	1.7347	0.6376	0.5038	1.2313	3.1573
biasedmf_160_0.001_0.1	0.9228	1.1737	0.6176	0.5126	0.9651	1.7382	1.2711	1.7774	0.5887	0.4200	1.2550	3.5781
biasedmf_80_0.005_0.001	0.8910	1.0609	0.6803	0.6231	0.9036	1.4612	1.3198	1.7504	0.7508	0.6350	1.2969	3.0899
pmf_160_0.001_0.05	0.8552	0.9232	0.5131	0.6349	1.1326	1.8551	1.1269	1.1741	0.4350	0.6141	1.6893	4.2067
biasedmf_160_0.005_0.005	0.8842	1.0695	0.6671	0.5943	0.8946	1.4535	1.3013	1.7618	0.7191	0.5896	1.2546	3.0586
pmf_320_0.01_0.001	0.7868	0.7401	0.5886	0.6773	1.0630	1.6844	1.1466	1.0515	0.5694	0.7764	1.7752	4.1445
pmf_160_0.001_0.001	0.8574	0.9433	0.5338	0.6251	1.0939	1.7988	1.1316	1.2221	0.4742	0.6025	1.6028	4.0368
biasedmf_320_0.005_0.1	0.8931	1.1279	0.6063	0.5247	0.9242	1.6158	1.2315	1.7191	0.5755	0.4404	1.2258	3.2934
biasedmf_160_0.005_0.001	0.8841	1.0661	0.6710	0.5992	0.8938	1.4450	1.3067	1.7648	0.7291	0.6000	1.2573	3.0499
pmf_80_0.005_0.01	0.7978	0.7476	0.6075	0.7002	1.0708	1.6503	1.1615	1.0831	0.5958	0.7898	1.7750	4.0193
pmf_80_0.001_0.1	0.8539	0.8981	0.4935	0.6519	1.1773	1.9159	1.1261	1.1186	0.3984	0.6373	1.7948	4.4037
pmf_320_0.001_0.05	0.8528	0.9227	0.5132	0.6305	1.1257	1.8481	1.1203	1.1705	0.4364	0.6065	1.6707	4.1803
biasedmf_160_0.01_0.01	0.8913	1.0950	0.6700	0.5740	0.8900	1.4778	1.3264	1.8197	0.7229	0.5708	1.2688	3.1180
pmf_80_0.005_0.001	0.8025	0.7577	0.6224	0.7037	1.0582	1.6220	1.1803	1.1210	0.6274	0.8019	1.7556	3.9644
pmf_20_0.05_0.005	0.8667	0.8165	0.6737	0.7899	1.1071	1.7305	1.4162	1.3820	0.7694	0.9990	1.9873	4.5525
pmf_80_0.005_0.1	0.7788	0.6903	0.5210	0.6947	1.1613	1.8570	1.0692	0.8698	0.4278	0.7400	1.8901	4.4792
pmf_160_0.005_0.1	0.7734	0.6783	0.5122	0.6930	1.1653	1.8778	1.0556	0.8361	0.4122	0.7357	1.8987	4.5389
pmf_20_0.01_0.05	0.8184	0.7404	0.6043	0.7392	1.1405	1.7811	1.2193	1.0782	0.5784	0.8794	1.9632	4.4005
biasedmf_160_0.005_0.1	0.8947	1.1271	0.6134	0.5280	0.9259	1.6077	1.2320	1.7172	0.5839	0.4459	1.2248	3.2651
biasedmf_80_0.01_0.001	0.8972	1.0701	0.6988	0.6274	0.8954	1.4418	1.3687	1.8166	0.8056	0.6702	1.3284	3.0779
biasedmf_160_0.05_0.1	0.9034	1.1701	0.6024	0.4813	0.9290	1.6682	1.2580	1.7951	0.5651	0.3900	1.2403	3.4267
pmf_20_0.01_0.1	0.7922	0.6828	0.5321	0.7305	1.1984	1.8889	1.1215	0.8799	0.4417	0.8333	2.0341	4.6008
pmf_320_0.05_0.1	0.7738	0.6218	0.4565	0.7359	1.2971	2.0236	1.0696	0.6846	0.3363	0.8165	2.2533	5.0521
pmf_40_0.001_0.01	0.8710	0.9715	0.5378	0.6285	1.0965	1.8050	1.1635	1.2909	0.4799	0.6074	1.6129	4.0455
pmf_160_0.01_0.1	0.7700	0.6405	0.4769	0.7103	1.2413	1.9769	1.0591	0.7426	0.3628	0.7731	2.1038	4.8538
biasedmf_80_0.01_0.01	0.8972	1.0879	0.6812	0.6014	0.8966	1.4746	1.3477	1.8153	0.7596	0.6175	1.3128	3.1167
biasedmf_40_0.001_0.001	0.9156	1.1370	0.6430	0.5517	0.9463	1.6760	1.2833	1.7601	0.6463	0.4860	1.2502	3.4660
biasedmf_80_0.01_0.05	0.9010	1.1313	0.6426	0.5443	0.9082	1.5629	1.2980	1.8053	0.6529	0.5002	1.2728	3.2337
biasedmf_320_0.01_0.1	0.8993	1.1577	0.6049	0.4931	0.9215	1.6463	1.2514	1.7794	0.5682	0.4063	1.2327	3.3600
biasedmf_20_0.05_0.05	0.9212	1.1432	0.6746	0.5640	0.9257	1.6151	1.3849	1.9140	0.7262	0.5475	1.3343	3.4408
biasedmf_160_0.005_0.01	0.8843	1.0735	0.6626	0.5885	0.8956	1.4638	1.2951	1.7582	0.7076	0.5775	1.2514	3.0695
biasedmf_160_0.001_0.005	0.9158	1.1385	0.6418	0.5499	0.9470	1.6787	1.2825	1.7606	0.6436	0.4829	1.2502	3.4706
biasedmf_20_0.01_0.1	0.9136	1.1399	0.6519	0.5559	0.9286	1.6051	1.3160	1.8293	0.6624	0.5040	1.2920	3.2950
biasedmf_160_0.05_0.005	0.8964	1.1223	0.6546	0.5460	0.8970	1.5212	1.3256	1.8473	0.6891	0.5206	1.2746	3.2113
biasedmf_160_0.05_0.001	0.8960	1.0920	0.6810	0.5895	0.8951	1.4717	1.3548	1.8437	0.7529	0.6013	1.2981	3.1643
pmf_40_0.05_0.01	0.8014	0.7249	0.5649	0.7023	1.1650	1.8113	1.1981	1.0321	0.5374	0.8264	2.0367	4.5434
pmf_320_0.01_0.05	0.7678	0.6598	0.4952	0.6943	1.1944	1.8972	1.0718	0.8063	0.3968	0.7681	2.0359	4.6565
biasedmf_160_0.01_0.001	0.8908	1.0779	0.6856	0.6001	0.8874	1.4409	1.3469	1.8243	0.7659	0.6211	1.2800	3.0758
pmf_40_0.001_0.1	0.8653	0.9233	0.4999	0.6540	1.1744	1.9137	1.1536	1.1805	0.4088	0.6419	1.7932	4.3948
pmf_20_0.05_0.1	0.7928	0.6462	0.5142	0.7539	1.2717	1.9696	1.1302	0.7897	0.4262	0.8612	2.2503	4.8693
biasedmf_40_0.005_0.001	0.9029	1.0819	0.6998	0.6275	0.8952	1.4558	1.3706	1.8628	0.7784	0.6457	1.2711	3.1088
biasedmf_40_0.01_0.005	0.9154	1.1033	0.7249	0.6277	0.8900	1.4490	1.4431	1.9670	0.8544	0.6839	1.3089	3.1487
pmf_160_0.05_0.05	0.7757	0.6469	0.4746	0.7163	1.2566	1.9799	1.0851	0.7490	0.3676	0.7981	2.1869	4.9729
biasedmf_80_0.01_0.1	0.9032	1.1528	0.6151	0.5168	0.9198	1.6278	1.2632	1.7824	0.5881	0.4386	1.2435	3.3244
pmf_160_0.05_0.001	0.8169	0.8125	0.6140	0.6679	1.0490	1.6780	1.2198	1.2225	0.6369	0.7590	1.7335	4.1427
pmf_40_0.01_0.1	0.7749	0.6502	0.5027	0.7163	1.2176	1.9318	1.0771	0.7901	0.3983	0.7905	2.0693	4.7033
pmf_80_0.005_0.005	0.8003	0.7531	0.6155	0.7020	1.0639	1.6348	1.1715	1.1035	0.6127	0.7964	1.7643	3.9889
pmf_320_0.005_0.001	0.7849	0.7346	0.5846	0.6838	1.0623	1.6808	1.1281	1.0288	0.5557	0.7727	1.7456	4.1061
biasedmf_40_0.001_0.1	0.9228	1.1737	0.6176	0.5126	0.9651	1.7382	1.2711	1.7774	0.5887	0.4200	1.2550	3.5782
pmf_320_0.01_0.1	0.7680	0.6336	0.4679	0.7141	1.2529	1.9791	1.0536	0.7237	0.3481	0.7801	2.1316	4.8474
pmf_320_0.005_0.05	0.7743	0.6931	0.5334	0.6877	1.1322	1.8033	1.0751	0.8901	0.4495	0.7512	1.8663	4.3595
biasedmf_20_0.01_0.05	0.9247	1.1202	0.7003	0.6094	0.9398	1.5366	1.4045	1.9055	0.7759	0.6168	1.3865	3.2625
