pmf_160_0.001_0.005	0.8050	1.1058
pmf_80_0.05_0.1	0.8413	1.1725
pmf_40_0.05_0.001	1.0373	1.8146
biasedmf_80_0.001_0.005	0.7330	0.8617
pmf_40_0.005_0.05	0.7955	1.0813
pmf_320_0.05_0.001	0.8247	1.1472
pmf_40_0.05_0.1	0.8417	1.1738
pmf_20_0.05_0.01	0.9859	1.6439
biasedmf_40_0.005_0.05	0.7473	0.9129
pmf_20_0.05_0.001	1.0662	1.9179
pmf_320_0.005_0.01	0.8113	1.1153
pmf_40_0.005_0.001	0.8596	1.2722
biasedmf_160_0.05_0.05	0.7531	0.9115
pmf_160_0.005_0.005	0.8211	1.1446
pmf_80_0.05_0.001	0.9883	1.6462
biasedmf_20_0.001_0.1	0.7522	0.8957
pmf_320_0.01_0.005	0.8191	1.1329
pmf_20_0.01_0.005	0.8875	1.3608
pmf_40_0.005_0.005	0.8494	1.2384
pmf_80_0.005_0.05	0.7944	1.0754
pmf_80_0.001_0.05	0.8255	1.1497
biasedmf_80_0.05_0.01	0.8137	1.0834
pmf_40_0.01_0.001	0.8996	1.3910
biasedmf_160_0.01_0.1	0.7436	0.8999
biasedmf_320_0.05_0.05	0.7511	0.9055
biasedmf_320_0.001_0.001	0.7309	0.8598
biasedmf_320_0.05_0.005	0.7490	0.8951
pmf_20_0.005_0.1	0.7883	1.0518
pmf_80_0.01_0.005	0.8537	1.2367
biasedmf_80_0.05_0.005	0.8417	1.1672
biasedmf_20_0.05_0.1	0.7555	0.9265
biasedmf_80_0.005_0.005	0.7733	0.9775
pmf_40_0.005_0.01	0.8391	1.2079
pmf_320_0.05_0.005	0.8513	1.1831
biasedmf_40_0.01_0.05	0.7582	0.9408
biasedmf_160_0.001_0.01	0.7339	0.8617
biasedmf_20_0.005_0.05	0.7476	0.9164
pmf_320_0.001_0.1	0.8389	1.1755
biasedmf_160_0.01_0.005	0.7595	0.9312
biasedmf_320_0.01_0.005	0.7471	0.8971
pmf_20_0.05_0.05	0.8773	1.2892
pmf_320_0.005_0.005	0.8147	1.1263
pmf_40_0.01_0.01	0.8679	1.2888
pmf_160_0.05_0.1	0.8413	1.1721
biasedmf_80_0.005_0.1	0.7414	0.8892
biasedmf_40_0.001_0.01	0.7352	0.8642
pmf_40_0.01_0.05	0.8135	1.1212
biasedmf_80_0.005_0.05	0.7447	0.9046
biasedmf_40_0.05_0.05	0.7734	0.9749
pmf_20_0.001_0.005	0.8042	1.1032
biasedmf_40_0.01_0.01	0.8107	1.0880
biasedmf_40_0.05_0.01	0.8564	1.2188
biasedmf_80_0.05_0.05	0.7620	0.9366
biasedmf_40_0.05_0.005	0.8948	1.3397
biasedmf_320_0.005_0.05	0.7425	0.8965
pmf_320_0.05_0.05	0.8501	1.1747
biasedmf_160_0.05_0.01	0.7693	0.9486
pmf_20_0.01_0.001	0.9030	1.4096
pmf_320_0.01_0.01	0.8171	1.1224
biasedmf_20_0.05_0.01	0.8920	1.3314
pmf_160_0.01_0.01	0.8241	1.1440
pmf_80_0.001_0.005	0.8045	1.1047
pmf_40_0.05_0.05	0.8720	1.2559
pmf_20_0.001_0.1	0.8412	1.1807
biasedmf_40_0.005_0.005	0.7919	1.0371
pmf_80_0.001_0.01	0.8092	1.1142
biasedmf_20_0.01_0.01	0.8226	1.1336
pmf_20_0.01_0.01	0.8732	1.3160
pmf_160_0.001_0.01	0.8094	1.1148
biasedmf_20_0.005_0.005	0.7943	1.0506
pmf_20_0.005_0.005	0.8455	1.2348
biasedmf_320_0.001_0.01	0.7335	0.8610
pmf_160_0.01_0.005	0.8290	1.1613
biasedmf_80_0.001_0.01	0.7346	0.8630
biasedmf_40_0.001_0.05	0.7452	0.8810
pmf_80_0.01_0.01	0.8435	1.2047
pmf_320_0.001_0.005	0.8060	1.1084
pmf_80_0.01_0.001	0.8652	1.2758
biasedmf_20_0.005_0.001	0.8046	1.0843
pmf_80_0.05_0.01	0.9091	1.3686
biasedmf_20_0.05_0.001	0.9655	1.5804
biasedmf_320_0.05_0.1	0.7541	0.9219
pmf_20_0.001_0.01	0.8093	1.1139
biasedmf_320_0.01_0.001	0.7453	0.9000
pmf_20_0.005_0.05	0.7956	1.0847
pmf_80_0.05_0.005	0.9408	1.4798
biasedmf_40_0.05_0.001	0.9414	1.4970
pmf_20_0.005_0.01	0.8355	1.2048
biasedmf_40_0.01_0.001	0.8375	1.1763
pmf_80_0.05_0.05	0.8614	1.2151
biasedmf_320_0.05_0.001	0.7497	0.9040
biasedmf_160_0.001_0.001	0.7311	0.8600
biasedmf_80_0.005_0.01	0.7685	0.9631
biasedmf_320_0.01_0.05	0.7443	0.8969
pmf_160_0.005_0.001	0.8216	1.1545
biasedmf_320_0.001_0.005	0.7321	0.8600
biasedmf_20_0.005_0.1	0.7418	0.8899
pmf_40_0.005_0.1	0.7882	1.0514
