pmf_160_0.001_0.005	0.8475	1.1066
pmf_80_0.05_0.1	0.7613	1.0341
pmf_40_0.05_0.001	0.8291	1.2989
biasedmf_80_0.001_0.005	0.9037	1.2592
pmf_40_0.005_0.05	0.7856	1.0938
pmf_320_0.05_0.001	0.7849	1.1518
pmf_40_0.05_0.1	0.7647	1.0442
pmf_20_0.05_0.01	0.8649	1.4084
biasedmf_40_0.005_0.05	0.8823	1.2618
pmf_20_0.05_0.001	0.9051	1.5628
pmf_320_0.005_0.01	0.7666	1.0807
pmf_40_0.005_0.001	0.8084	1.1915
biasedmf_160_0.05_0.05	0.8852	1.2582
pmf_160_0.005_0.005	0.7770	1.1217
pmf_80_0.05_0.001	0.8093	1.2412
biasedmf_20_0.001_0.1	0.9109	1.2474
pmf_320_0.01_0.005	0.7686	1.1011
pmf_20_0.01_0.005	0.8763	1.4448
pmf_40_0.005_0.005	0.8055	1.1799
pmf_80_0.005_0.05	0.7754	1.0725
pmf_80_0.001_0.05	0.8605	1.1365
biasedmf_80_0.05_0.01	0.8790	1.2953
pmf_40_0.01_0.001	0.8217	1.2569
biasedmf_160_0.01_0.1	0.8829	1.2285
biasedmf_320_0.05_0.05	0.8853	1.2544
biasedmf_320_0.001_0.001	0.9034	1.2599
biasedmf_320_0.05_0.005	0.8715	1.2757
pmf_20_0.005_0.1	0.7887	1.0836
pmf_80_0.01_0.005	0.7929	1.1760
biasedmf_80_0.05_0.005	0.8771	1.3124
biasedmf_20_0.05_0.1	0.9005	1.3026
biasedmf_80_0.005_0.005	0.8720	1.2952
pmf_40_0.005_0.01	0.8023	1.1666
pmf_320_0.05_0.005	0.7685	1.0910
biasedmf_40_0.01_0.05	0.8885	1.3025
biasedmf_160_0.001_0.01	0.9040	1.2583
biasedmf_20_0.005_0.05	0.8894	1.2750
pmf_320_0.001_0.1	0.8359	1.0834
biasedmf_160_0.01_0.005	0.8715	1.3152
biasedmf_320_0.01_0.005	0.8671	1.2881
pmf_20_0.05_0.05	0.8185	1.2308
pmf_320_0.005_0.005	0.7684	1.0892
pmf_40_0.01_0.01	0.8072	1.2049
pmf_160_0.05_0.1	0.7600	1.0300
biasedmf_80_0.005_0.1	0.8820	1.2069
biasedmf_40_0.001_0.01	0.9040	1.2583
pmf_40_0.01_0.05	0.7820	1.1032
biasedmf_80_0.005_0.05	0.8739	1.2388
biasedmf_40_0.05_0.05	0.8920	1.2860
pmf_20_0.001_0.005	0.8607	1.1368
biasedmf_40_0.01_0.01	0.8936	1.3850
biasedmf_40_0.05_0.01	0.8942	1.3484
biasedmf_80_0.05_0.05	0.8858	1.2610
biasedmf_40_0.05_0.005	0.8936	1.3710
biasedmf_320_0.005_0.05	0.8717	1.2321
pmf_320_0.05_0.05	0.7563	1.0361
biasedmf_160_0.05_0.01	0.8763	1.2834
pmf_20_0.01_0.001	0.8853	1.4807
pmf_320_0.01_0.01	0.7648	1.0855
biasedmf_20_0.05_0.01	0.9493	1.5690
pmf_160_0.01_0.01	0.7730	1.1186
pmf_80_0.001_0.005	0.8646	1.1450
pmf_40_0.05_0.05	0.7686	1.0739
pmf_20_0.001_0.1	0.8541	1.1239
biasedmf_40_0.005_0.005	0.8844	1.3353
pmf_80_0.001_0.01	0.8641	1.1440
