pmf_160_0.001_0.005	1.1503	2.1322
pmf_80_0.05_0.1	0.8977	1.3498
pmf_40_0.05_0.001	1.2010	2.5078
biasedmf_80_0.001_0.005	1.1849	2.1346
pmf_40_0.005_0.05	1.0320	1.7981
pmf_320_0.05_0.001	1.0796	1.9535
pmf_40_0.05_0.1	0.9193	1.4438
pmf_20_0.05_0.01	1.2024	2.6098
biasedmf_40_0.005_0.05	1.1988	2.2315
pmf_20_0.05_0.001	1.3261	3.1735
pmf_320_0.005_0.01	1.0879	1.9558
pmf_40_0.005_0.001	1.2078	2.4789
biasedmf_160_0.05_0.05	1.1923	2.0545
pmf_160_0.005_0.005	1.1250	2.0978
pmf_80_0.05_0.001	1.1005	2.0540
biasedmf_20_0.001_0.1	1.2180	2.1598
pmf_320_0.01_0.005	1.0921	1.9752
pmf_20_0.01_0.005	1.2132	2.6047
pmf_40_0.005_0.005	1.1730	2.3354
pmf_80_0.005_0.05	1.0109	1.7078
pmf_80_0.001_0.05	1.1294	1.9833
biasedmf_80_0.05_0.01	1.2027	2.1792
pmf_40_0.01_0.001	1.2032	2.4867
biasedmf_160_0.01_0.1	1.1852	2.0399
biasedmf_320_0.05_0.05	1.1924	2.0509
biasedmf_320_0.001_0.001	1.1807	2.1193
biasedmf_320_0.05_0.005	1.1919	2.1289
pmf_20_0.005_0.1	0.9803	1.6296
pmf_80_0.01_0.005	1.1065	2.0601
biasedmf_80_0.05_0.005	1.2053	2.2291
biasedmf_20_0.05_0.1	1.2103	2.2478
biasedmf_80_0.005_0.005	1.2047	2.3203
pmf_40_0.005_0.01	1.1435	2.2199
pmf_320_0.05_0.005	0.9964	1.6499
biasedmf_40_0.01_0.05	1.2033	2.2240
biasedmf_160_0.001_0.01	1.1862	2.1305
biasedmf_20_0.005_0.05	1.2095	2.3223
pmf_320_0.001_0.1	1.1249	1.9289
biasedmf_160_0.01_0.005	1.1995	2.2468
biasedmf_320_0.01_0.005	1.1940	2.2131
pmf_20_0.05_0.05	1.0395	1.9358
pmf_320_0.005_0.005	1.1166	2.0604
pmf_40_0.01_0.01	1.1173	2.1451
pmf_160_0.05_0.1	0.8908	1.3224
biasedmf_80_0.005_0.1	1.1820	2.0796
biasedmf_40_0.001_0.01	1.1910	2.1475
pmf_40_0.01_0.05	0.9954	1.6875
biasedmf_80_0.005_0.05	1.1914	2.1641
biasedmf_40_0.05_0.05	1.2137	2.2400
pmf_20_0.001_0.005	1.1619	2.1613
biasedmf_40_0.01_0.01	1.2364	2.4640
biasedmf_40_0.05_0.01	1.2447	2.4475
biasedmf_80_0.05_0.05	1.1985	2.1069
biasedmf_40_0.05_0.005	1.2589	2.5407
biasedmf_320_0.005_0.05	1.1876	2.1158
pmf_320_0.05_0.05	0.8905	1.3169
biasedmf_160_0.05_0.01	1.1930	2.1051
pmf_20_0.01_0.001	1.2583	2.8061
pmf_320_0.01_0.01	1.0570	1.8491
biasedmf_20_0.05_0.01	1.3127	2.9102
pmf_160_0.01_0.01	1.0617	1.8742
pmf_80_0.001_0.005	1.1533	2.1392
pmf_40_0.05_0.05	0.9517	1.5708
pmf_20_0.001_0.1	1.1442	1.9784
biasedmf_40_0.005_0.005	1.2313	2.4700
pmf_80_0.001_0.01	1.1452	2.1013
biasedmf_20_0.01_0.01	1.2683	2.7146
pmf_20_0.01_0.01	1.1782	2.4547
pmf_160_0.001_0.01	1.1419	2.0935
biasedmf_20_0.005_0.005	1.2522	2.6490
pmf_20_0.005_0.005	1.2007	2.5165
biasedmf_320_0.001_0.01	1.1835	2.1214
pmf_160_0.01_0.005	1.0970	2.0028
biasedmf_80_0.001_0.01	1.1873	2.1364
biasedmf_40_0.001_0.05	1.2147	2.1771
pmf_80_0.01_0.01	1.0718	1.9317
pmf_320_0.001_0.005	1.1449	2.1168
pmf_80_0.01_0.001	1.1571	2.2535
biasedmf_20_0.005_0.001	1.2595	2.6973
pmf_80_0.05_0.01	0.9747	1.5976
biasedmf_20_0.05_0.001	1.3674	3.2687
biasedmf_320_0.05_0.1	1.1957	2.0590
pmf_20_0.001_0.01	1.1542	2.1245
biasedmf_320_0.01_0.001	1.1899	2.2322
pmf_20_0.005_0.05	1.0542	1.9152
pmf_80_0.05_0.005	1.0197	1.7524
biasedmf_40_0.05_0.001	1.2763	2.6868
pmf_20_0.005_0.01	1.1705	2.3933
biasedmf_40_0.01_0.001	1.2474	2.5647
pmf_80_0.05_0.05	0.9062	1.3809
biasedmf_320_0.05_0.001	1.1917	2.2074
biasedmf_160_0.001_0.001	1.1832	2.1287
biasedmf_80_0.005_0.01	1.2041	2.2989
biasedmf_320_0.01_0.05	1.1881	2.0756
pmf_160_0.005_0.001	1.1606	2.2396
biasedmf_320_0.001_0.005	1.1814	2.1192
biasedmf_20_0.005_0.1	1.1859	2.1383
pmf_40_0.005_0.1	0.9687	1.5764
pmf_320_0.005_0.1	0.9519	1.5038
biasedmf_320_0.005_0.001	1.1881	2.2300
biasedmf_40_0.001_0.005	1.1885	2.1460
pmf_40_0.001_0.001	1.1678	2.1958
biasedmf_320_0.005_0.01	1.1930	2.2107
biasedmf_20_0.001_0.05	1.2156	2.1798
biasedmf_40_0.005_0.1	1.1832	2.1022
pmf_40_0.05_0.005	1.1113	2.1407
biasedmf_320_0.001_0.05	1.2096	2.1623
biasedmf_40_0.05_0.1	1.2020	2.1461
biasedmf_20_0.05_0.005	1.3350	3.0642
pmf_160_0.005_0.05	1.0039	1.6700
pmf_160_0.001_0.1	1.1324	1.9480
pmf_160_0.05_0.005	1.0034	1.6775
biasedmf_20_0.01_0.005	1.2800	2.7959
biasedmf_20_0.001_0.01	1.1941	2.1570
biasedmf_320_0.005_0.005	1.1919	2.2252
pmf_320_0.05_0.01	0.9521	1.4998
biasedmf_20_0.001_0.001	1.1904	2.1586
pmf_160_0.05_0.01	0.9573	1.5214
biasedmf_160_0.001_0.05	1.2118	2.1689
pmf_80_0.001_0.001	1.1615	2.1777
pmf_160_0.005_0.01	1.0961	1.9916
pmf_320_0.001_0.01	1.1361	2.0772
pmf_160_0.01_0.05	0.9575	1.5190
pmf_20_0.005_0.001	1.2374	2.6693
biasedmf_160_0.01_0.05	1.1894	2.0896
pmf_80_0.01_0.1	0.9207	1.4116
biasedmf_320_0.05_0.01	1.1911	2.0871
biasedmf_80_0.001_0.1	1.2180	2.1597
biasedmf_20_0.005_0.01	1.2453	2.5946
pmf_40_0.001_0.005	1.1599	2.1582
biasedmf_80_0.001_0.05	1.2130	2.1724
pmf_40_0.001_0.05	1.1375	2.0040
pmf_80_0.01_0.05	0.9654	1.5594
pmf_20_0.001_0.05	1.1410	2.0114
