biasedmf_0.01_0.9_0.05_0.01_0.005_20	0.9180	1.2588
biasedmf_0.01_0.9_0.01_0.05_0.005_40	0.9180	1.2588
biasedmf_0.01_1.0_0.005_0.05_0.005_40	0.8929	1.3923
biasedmf_0.005_1.0_0.05_0.05_0.05_40	0.8926	1.3245
pmf_0.01_0.9_0.05_0.05_0.01_80	1.1697	2.8137
pmf_0.01_1.0_0.005_0.05_0.05_320	0.7636	1.0742
pmf_0.005_0.9_0.005_0.05_0.01_320	1.0862	2.4659
pmf_0.01_1.0_0.005_0.05_0.005_40	0.8016	1.1894
pmf_0.005_1.0_0.01_0.01_0.005_40	0.8113	1.2278
pmf_0.01_0.9_0.005_0.005_0.05_320	1.0736	2.4063
biasedmf_0.01_1.0_0.005_0.01_0.01_160	0.8796	1.3291
biasedmf_0.01_1.0_0.005_0.05_0.05_40	0.9047	1.3732
pmf_0.005_1.0_0.005_0.01_0.05_20	0.8659	1.4245
pmf_0.01_0.9_0.05_0.005_0.005_80	1.1581	2.7693
pmf_0.005_0.9_0.05_0.005_0.05_40	1.1988	2.9332
biasedmf_0.01_0.9_0.005_0.005_0.05_40	0.9214	1.2568
biasedmf_0.005_1.0_0.005_0.005_0.05_320	0.8934	1.2921
pmf_0.005_1.0_0.01_0.005_0.005_40	0.8139	1.2385
biasedmf_0.01_0.9_0.05_0.05_0.005_40	0.9180	1.2588
pmf_0.01_0.9_0.005_0.05_0.005_20	1.2075	2.9686
pmf_0.005_1.0_0.01_0.01_0.05_160	0.7761	1.1291
biasedmf_0.01_1.0_0.005_0.005_0.005_160	0.8779	1.3357
biasedmf_0.005_0.9_0.01_0.01_0.005_20	0.9180	1.2588
biasedmf_0.01_0.9_0.005_0.005_0.05_20	0.9214	1.2569
pmf_0.005_0.9_0.01_0.005_0.01_20	1.2026	2.9482
pmf_0.005_0.9_0.01_0.01_0.005_320	1.0759	2.4173
pmf_0.005_1.0_0.01_0.05_0.005_160	0.7698	1.0940
biasedmf_0.01_1.0_0.05_0.01_0.01_20	0.9203	1.4652
pmf_0.005_1.0_0.05_0.01_0.05_80	0.7778	1.1120
pmf_0.01_1.0_0.01_0.01_0.05_320	0.7672	1.0960
biasedmf_0.005_0.9_0.05_0.01_0.005_80	0.9180	1.2588
biasedmf_0.005_1.0_0.01_0.05_0.01_80	0.8874	1.3483
pmf_0.01_0.9_0.005_0.01_0.005_160	1.1268	2.6467
biasedmf_0.005_0.9_0.05_0.01_0.01_20	0.9184	1.2586
pmf_0.005_0.9_0.005_0.05_0.005_40	1.2023	2.9465
pmf_0.005_0.9_0.05_0.05_0.005_20	1.2093	2.9763
pmf_0.005_1.0_0.05_0.05_0.01_80	0.7721	1.0795
pmf_0.01_0.9_0.005_0.005_0.05_40	1.1953	2.9194
biasedmf_0.01_0.9_0.005_0.05_0.01_20	0.9184	1.2586
biasedmf_0.01_1.0_0.005_0.01_0.01_80	0.8896	1.3680
biasedmf_0.01_0.9_0.05_0.005_0.005_40	0.9180	1.2588
pmf_0.005_0.9_0.05_0.01_0.01_80	1.1594	2.7743
biasedmf_0.01_1.0_0.005_0.005_0.005_40	0.8976	1.4261
biasedmf_0.005_1.0_0.005_0.05_0.05_80	0.9002	1.3380
biasedmf_0.01_1.0_0.01_0.005_0.01_80	0.8884	1.3638
pmf_0.01_1.0_0.01_0.05_0.005_80	0.7803	1.1218
biasedmf_0.005_0.9_0.05_0.01_0.05_20	0.9214	1.2569
pmf_0.005_0.9_0.005_0.01_0.005_320	1.0750	2.4129
biasedmf_0.01_0.9_0.01_0.005_0.05_320	0.9214	1.2568
pmf_0.01_1.0_0.05_0.05_0.05_40	0.7847	1.1183
biasedmf_0.01_0.9_0.05_0.05_0.05_160	0.9214	1.2568
biasedmf_0.005_0.9_0.05_0.05_0.005_20	0.9180	1.2588
pmf_0.01_1.0_0.005_0.005_0.05_40	0.8183	1.2553
pmf_0.005_0.9_0.01_0.01_0.005_40	1.1966	2.9244
biasedmf_0.005_1.0_0.005_0.01_0.05_20	0.9554	1.5465
biasedmf_0.005_1.0_0.05_0.05_0.01_160	0.8777	1.3006
biasedmf_0.005_0.9_0.005_0.05_0.05_160	0.9214	1.2568
biasedmf_0.01_1.0_0.005_0.01_0.01_20	0.9393	1.5471
pmf_0.01_0.9_0.05_0.01_0.005_80	1.1594	2.7743
biasedmf_0.01_0.9_0.01_0.005_0.05_20	0.9214	1.2569
pmf_0.005_1.0_0.01_0.005_0.05_320	0.7680	1.1020
biasedmf_0.01_1.0_0.05_0.05_0.005_20	0.9087	1.4061
biasedmf_0.005_0.9_0.005_0.05_0.005_320	0.9180	1.2588
pmf_0.005_0.9_0.01_0.005_0.01_80	1.1526	2.7477
pmf_0.005_1.0_0.005_0.01_0.01_40	0.8155	1.2439
pmf_0.01_0.9_0.005_0.005_0.01_160	1.1255	2.6412
pmf_0.005_0.9_0.005_0.05_0.005_160	1.1378	2.6904
biasedmf_0.005_0.9_0.05_0.05_0.05_80	0.9214	1.2568
biasedmf_0.01_1.0_0.05_0.01_0.05_320	0.8825	1.2677
pmf_0.005_0.9_0.05_0.005_0.005_80	1.1581	2.7693
pmf_0.01_0.9_0.01_0.05_0.01_40	1.2026	2.9477
pmf_0.005_1.0_0.01_0.005_0.005_160	0.7770	1.1360
biasedmf_0.01_0.9_0.005_0.005_0.05_160	0.9214	1.2568
biasedmf_0.01_0.9_0.05_0.01_0.005_40	0.9180	1.2588
pmf_0.01_1.0_0.01_0.01_0.05_160	0.7761	1.1291
biasedmf_0.01_1.0_0.01_0.05_0.01_40	0.8924	1.3815
biasedmf_0.005_0.9_0.05_0.005_0.05_320	0.9214	1.2568
biasedmf_0.005_0.9_0.01_0.05_0.05_160	0.9214	1.2568
pmf_0.01_0.9_0.05_0.01_0.05_80	1.1594	2.7743
biasedmf_0.01_1.0_0.005_0.01_0.01_320	0.8727	1.3023
pmf_0.005_0.9_0.005_0.005_0.01_160	1.1255	2.6412
biasedmf_0.005_1.0_0.01_0.01_0.005_160	0.8774	1.3304
biasedmf_0.01_0.9_0.01_0.005_0.05_80	0.9214	1.2568
pmf_0.005_1.0_0.05_0.005_0.005_40	0.7981	1.1714
pmf_0.005_1.0_0.01_0.05_0.01_80	0.7803	1.1218
biasedmf_0.005_1.0_0.05_0.01_0.005_320	0.8688	1.2913
pmf_0.005_0.9_0.01_0.05_0.005_80	1.1644	2.7928
pmf_0.01_1.0_0.005_0.01_0.005_80	0.7907	1.1708
pmf_0.01_1.0_0.005_0.05_0.01_80	0.7826	1.1319
pmf_0.01_0.9_0.05_0.01_0.005_20	1.2055	2.9598
pmf_0.01_0.9_0.05_0.005_0.05_160	1.1324	2.6691
pmf_0.005_0.9_0.01_0.005_0.005_160	1.1262	2.6444
biasedmf_0.01_0.9_0.01_0.01_0.005_320	0.9180	1.2588
pmf_0.005_1.0_0.01_0.005_0.01_320	0.7680	1.1020
biasedmf_0.005_1.0_0.05_0.05_0.01_20	0.9094	1.4031
pmf_0.005_0.9_0.005_0.01_0.05_160	1.1268	2.6467
biasedmf_0.01_1.0_0.05_0.005_0.005_80	0.8813	1.3382
pmf_0.01_1.0_0.05_0.005_0.05_80	0.7781	1.1175
biasedmf_0.005_0.9_0.01_0.01_0.05_320	0.9214	1.2568
biasedmf_0.005_1.0_0.005_0.01_0.01_80	0.8896	1.3680
pmf_0.005_0.9_0.05_0.05_0.01_320	1.0944	2.5039
biasedmf_0.005_0.9_0.05_0.005_0.05_160	0.9214	1.2568
pmf_0.005_1.0_0.01_0.05_0.05_80	0.7803	1.1218
pmf_0.005_0.9_0.005_0.05_0.05_80	1.1637	2.7901
pmf_0.005_0.9_0.005_0.005_0.05_20	1.2023	2.9470
biasedmf_0.01_1.0_0.01_0.01_0.05_80	0.9041	1.3470
pmf_0.005_1.0_0.01_0.005_0.05_20	0.8637	1.4198
pmf_0.01_0.9_0.01_0.01_0.005_40	1.1966	2.9244
pmf_0.01_1.0_0.01_0.005_0.005_20	0.8637	1.4198
biasedmf_0.005_1.0_0.005_0.05_0.005_320	0.8733	1.3041
pmf_0.01_1.0_0.01_0.05_0.05_40	0.7984	1.1766
biasedmf_0.005_0.9_0.01_0.05_0.005_80	0.9180	1.2588
pmf_0.005_0.9_0.005_0.01_0.005_40	1.1961	2.9228
biasedmf_0.01_1.0_0.01_0.01_0.005_320	0.8705	1.3044
pmf_0.01_0.9_0.01_0.005_0.01_40	1.1957	2.9211
pmf_0.01_0.9_0.01_0.005_0.005_40	1.1957	2.9211
biasedmf_0.01_0.9_0.05_0.01_0.01_80	0.9184	1.2586
pmf_0.005_1.0_0.01_0.05_0.005_80	0.7803	1.1218
pmf_0.01_1.0_0.005_0.005_0.005_160	0.7799	1.1475
biasedmf_0.005_0.9_0.05_0.05_0.005_320	0.9180	1.2588
biasedmf_0.005_0.9_0.01_0.005_0.01_40	0.9184	1.2586
biasedmf_0.005_1.0_0.05_0.01_0.05_320	0.8825	1.2677
pmf_0.01_1.0_0.05_0.005_0.01_20	0.8406	1.3186
biasedmf_0.005_1.0_0.005_0.005_0.01_160	0.8793	1.3298
pmf_0.005_0.9_0.05_0.01_0.05_20	1.2055	2.9598
biasedmf_0.005_1.0_0.005_0.01_0.05_320	0.8927	1.2906
pmf_0.01_1.0_0.05_0.005_0.05_320	0.7618	1.0692
biasedmf_0.01_1.0_0.05_0.05_0.005_80	0.8817	1.3197
biasedmf_0.005_1.0_0.005_0.01_0.005_20	0.9376	1.5501
pmf_0.01_0.9_0.005_0.05_0.01_160	1.1378	2.6904
biasedmf_0.01_1.0_0.005_0.01_0.005_20	0.9376	1.5501
pmf_0.01_1.0_0.05_0.01_0.005_20	0.8374	1.3022
pmf_0.01_0.9_0.01_0.01_0.01_160	1.1276	2.6499
pmf_0.005_0.9_0.01_0.05_0.05_160	1.1386	2.6934
pmf_0.005_1.0_0.05_0.01_0.05_40	0.7962	1.1622
biasedmf_0.01_1.0_0.01_0.005_0.01_160	0.8783	1.3256
biasedmf_0.005_0.9_0.05_0.005_0.01_80	0.9184	1.2586
pmf_0.01_1.0_0.005_0.05_0.01_40	0.8016	1.1894
pmf_0.01_1.0_0.005_0.05_0.05_20	0.8470	1.3306
pmf_0.005_1.0_0.005_0.01_0.01_160	0.7787	1.1397
biasedmf_0.005_0.9_0.01_0.01_0.05_80	0.9214	1.2568
biasedmf_0.005_0.9_0.05_0.01_0.01_160	0.9184	1.2585
biasedmf_0.01_0.9_0.01_0.01_0.01_20	0.9184	1.2586
biasedmf_0.005_1.0_0.005_0.01_0.005_40	0.8967	1.4201
pmf_0.01_0.9_0.01_0.005_0.05_20	1.2026	2.9482
pmf_0.005_1.0_0.01_0.005_0.05_80	0.7884	1.1650
pmf_0.005_1.0_0.005_0.01_0.01_20	0.8659	1.4245
biasedmf_0.01_1.0_0.05_0.01_0.05_20	0.9305	1.4506
pmf_0.01_0.9_0.01_0.05_0.01_320	1.0871	2.4702
pmf_0.005_1.0_0.005_0.01_0.01_80	0.7907	1.1708
pmf_0.005_0.9_0.01_0.01_0.01_40	1.1966	2.9244
pmf_0.01_0.9_0.005_0.01_0.01_320	1.0750	2.4129
biasedmf_0.005_0.9_0.005_0.05_0.01_20	0.9184	1.2586
pmf_0.005_0.9_0.01_0.005_0.01_40	1.1957	2.9211
pmf_0.01_0.9_0.05_0.05_0.005_160	1.1445	2.7170
